CustomerID,R,F,M,RFMSegment,RFMScore,CustomerGroup
1886,14751.0,4,4,4,444,12,Bronze
1887,14752.0,2,4,3,243,9,Bronze
1888,14753.0,2,3,2,232,7,Sliver
1889,14754.0,2,2,2,222,6,Sliver
1890,14755.0,1,1,1,111,3,Gold
1891,14756.0,1,2,1,121,4,Gold
1892,14757.0,2,4,3,243,9,Bronze
1893,14758.0,3,2,1,321,6,Sliver
1894,14759.0,1,2,2,122,5,Gold
1895,14760.0,3,4,4,344,11,Bronze
1896,14761.0,2,3,3,233,8,Sliver
1897,14762.0,3,3,3,333,9,Bronze
1898,14764.0,2,4,4,244,10,Bronze
1899,14765.0,2,3,4,234,9,Bronze
1900,14766.0,1,1,1,111,3,Gold
1901,14767.0,4,4,3,443,11,Bronze
1902,14768.0,1,4,4,144,9,Bronze
1903,14769.0,1,1,1,111,3,Gold
1904,14770.0,3,1,1,311,5,Gold
1905,14771.0,4,3,3,433,10,Bronze
1906,14772.0,3,4,4,344,11,Bronze
1907,14773.0,4,4,4,444,12,Bronze
1908,14774.0,4,4,4,444,12,Bronze
1909,14775.0,2,2,2,222,6,Sliver
1910,14776.0,2,1,1,211,4,Gold
1911,14777.0,4,4,4,444,12,Bronze
1912,14778.0,3,3,3,333,9,Bronze
1913,14779.0,3,3,3,333,9,Bronze
1914,14780.0,2,3,3,233,8,Sliver
1915,14782.0,3,4,4,344,11,Bronze
1916,14783.0,4,4,4,444,12,Bronze
1917,14784.0,2,3,3,233,8,Sliver
1918,14785.0,1,4,4,144,9,Bronze
1919,14786.0,4,4,4,444,12,Bronze
1920,14787.0,4,4,4,444,12,Bronze
1921,14788.0,1,2,2,122,5,Gold
1922,14789.0,2,4,4,244,10,Bronze
1923,14790.0,1,1,1,111,3,Gold
1924,14791.0,4,4,4,444,12,Bronze
1925,14792.0,2,4,4,244,10,Bronze
1926,14793.0,1,3,3,133,7,Sliver
1927,14794.0,1,2,2,122,5,Gold
1928,14795.0,3,4,4,344,11,Bronze
1929,14796.0,1,1,1,111,3,Gold
1930,14797.0,4,4,4,444,12,Bronze
1931,14798.0,2,3,3,233,8,Sliver
1932,14799.0,2,3,3,233,8,Sliver
1933,14800.0,2,1,1,211,4,Gold
1934,14801.0,2,2,4,224,8,Sliver
1935,14802.0,4,4,2,442,10,Bronze
1936,14803.0,3,3,2,332,8,Sliver
1937,14804.0,1,4,3,143,8,Sliver
1938,14805.0,1,2,2,122,5,Gold
1939,14806.0,2,4,4,244,10,Bronze
1940,14807.0,4,3,3,433,10,Bronze
1941,14808.0,2,1,1,211,4,Gold
1942,14809.0,4,4,3,443,11,Bronze
1943,14810.0,2,1,1,211,4,Gold
1944,14811.0,4,3,4,434,11,Bronze
1945,14812.0,4,3,4,434,11,Bronze
1946,14813.0,3,1,2,312,6,Sliver
1947,14814.0,4,3,4,434,11,Bronze
1948,14815.0,2,2,3,223,7,Sliver
1949,14816.0,3,4,4,344,11,Bronze
1950,14817.0,3,1,1,311,5,Gold
1951,14818.0,2,2,2,222,6,Sliver
1952,14819.0,2,2,3,223,7,Sliver
1953,14820.0,1,2,2,122,5,Gold
1954,14821.0,3,2,2,322,7,Sliver
1955,14822.0,4,4,4,444,12,Bronze
1956,14823.0,3,2,4,324,9,Bronze
1957,14824.0,1,1,1,111,3,Gold
1958,14825.0,1,1,1,111,3,Gold
1959,14826.0,4,4,3,443,11,Bronze
1960,14828.0,3,2,1,321,6,Sliver
1961,14829.0,2,2,2,222,6,Sliver
1962,14830.0,2,3,4,234,9,Bronze
1963,14831.0,4,2,2,422,8,Sliver
1964,14832.0,4,4,4,444,12,Bronze
1965,14833.0,4,4,4,444,12,Bronze
1966,14834.0,1,2,1,121,4,Gold
1967,14835.0,4,4,4,444,12,Bronze
1968,14836.0,1,4,4,144,9,Bronze
1969,14837.0,2,1,1,211,4,Gold
1970,14838.0,4,2,3,423,9,Bronze
1971,14839.0,4,2,2,422,8,Sliver
1972,14840.0,3,3,3,333,9,Bronze
1973,14841.0,2,1,1,211,4,Gold
1974,14842.0,2,1,1,211,4,Gold
1975,14843.0,4,4,4,444,12,Bronze
1976,14844.0,2,1,1,211,4,Gold
1977,14845.0,4,4,4,444,12,Bronze
1978,14846.0,4,4,3,443,11,Bronze
1979,14847.0,3,2,2,322,7,Sliver
1980,14848.0,4,4,4,444,12,Bronze
1981,14849.0,1,1,1,111,3,Gold
1982,14850.0,3,1,2,312,6,Sliver
1983,14851.0,1,3,3,133,7,Sliver
1984,14852.0,2,1,1,211,4,Gold
1985,14853.0,1,3,2,132,6,Sliver
1986,14854.0,2,1,1,211,4,Gold
1987,14855.0,3,1,1,311,5,Gold
1988,14856.0,2,2,2,222,6,Sliver
1989,14857.0,2,1,1,211,4,Gold
1990,14858.0,4,4,4,444,12,Bronze
1991,14859.0,1,2,2,122,5,Gold
1992,14860.0,1,4,4,144,9,Bronze
1993,14861.0,2,2,2,222,6,Sliver
1994,14862.0,1,3,2,132,6,Sliver
1995,14863.0,2,4,4,244,10,Bronze
1996,14865.0,1,4,4,144,9,Bronze
1997,14866.0,1,2,1,121,4,Gold
1998,14867.0,3,2,1,321,6,Sliver
1999,14868.0,1,1,1,111,3,Gold
2000,14869.0,1,1,1,111,3,Gold
2001,14870.0,3,2,2,322,7,Sliver
2002,14871.0,1,1,2,112,4,Gold
2003,14872.0,4,3,3,433,10,Bronze
2004,14873.0,3,3,2,332,8,Sliver
2005,14874.0,4,4,4,444,12,Bronze
2006,14875.0,3,2,1,321,6,Sliver
2007,14876.0,4,4,4,444,12,Bronze
2008,14877.0,4,2,3,423,9,Bronze
2009,14878.0,1,1,1,111,3,Gold
2010,14879.0,4,3,4,434,11,Bronze
2011,14880.0,2,3,3,233,8,Sliver
2012,14881.0,1,4,4,144,9,Bronze
2013,14882.0,2,2,1,221,5,Gold
2014,14883.0,1,2,3,123,6,Sliver
2015,14884.0,4,4,4,444,12,Bronze
2016,14885.0,3,3,2,332,8,Sliver
2017,14886.0,3,4,3,343,10,Bronze
2018,14887.0,2,4,2,242,8,Sliver
2019,14888.0,3,4,3,343,10,Bronze
2020,14889.0,3,4,4,344,11,Bronze
2021,14890.0,3,2,3,323,8,Sliver
2022,14891.0,3,2,2,322,7,Sliver
2023,14892.0,4,4,4,444,12,Bronze
2024,14893.0,1,2,2,122,5,Gold
2025,14894.0,2,3,2,232,7,Sliver
2026,14895.0,1,1,1,111,3,Gold
2027,14896.0,3,1,2,312,6,Sliver
2028,14897.0,1,2,1,121,4,Gold
2029,14898.0,1,1,1,111,3,Gold
2030,14899.0,4,2,2,422,8,Sliver
2031,14900.0,4,4,4,444,12,Bronze
2032,14901.0,1,2,2,122,5,Gold
2033,14902.0,1,2,2,122,5,Gold
2034,14903.0,1,1,1,111,3,Gold
2035,14904.0,1,1,2,112,4,Gold
2036,14905.0,3,2,2,322,7,Sliver
2037,14906.0,4,4,4,444,12,Bronze
2038,14907.0,1,1,1,111,3,Gold
2039,14908.0,2,4,3,243,9,Bronze
2040,14909.0,4,2,2,422,8,Sliver
2041,14910.0,1,3,3,133,7,Sliver
2042,14913.0,2,1,1,211,4,Gold
2043,14915.0,2,2,2,222,6,Sliver
2044,14916.0,2,2,1,221,5,Gold
2045,14917.0,4,3,2,432,9,Bronze
2046,14918.0,3,1,1,311,5,Gold
2047,14919.0,4,4,3,443,11,Bronze
2048,14920.0,3,2,2,322,7,Sliver
2049,14921.0,2,2,2,222,6,Sliver
2050,14922.0,4,3,2,432,9,Bronze
2051,14923.0,2,3,3,233,8,Sliver
2052,14924.0,3,3,2,332,8,Sliver
2053,14926.0,3,4,3,343,10,Bronze
2054,14927.0,4,4,4,444,12,Bronze
2055,14928.0,4,3,4,434,11,Bronze
2056,14929.0,2,3,2,232,7,Sliver
2057,14940.0,4,3,3,433,10,Bronze
2058,14941.0,4,4,4,444,12,Bronze
2059,14942.0,4,4,3,443,11,Bronze
2060,14943.0,4,4,4,444,12,Bronze
2061,14944.0,2,1,1,211,4,Gold
2062,14945.0,4,4,4,444,12,Bronze
2063,14946.0,1,4,4,144,9,Bronze
2064,14947.0,2,2,2,222,6,Sliver
2065,14948.0,1,2,2,122,5,Gold
2066,14949.0,4,3,3,433,10,Bronze
2067,14950.0,1,4,3,143,8,Sliver
2068,14951.0,2,4,4,244,10,Bronze
2069,14952.0,2,1,1,211,4,Gold
2070,14953.0,1,1,2,112,4,Gold
2071,14954.0,1,2,3,123,6,Sliver
2072,14955.0,4,3,4,434,11,Bronze
2073,14956.0,4,4,2,442,10,Bronze
2074,14957.0,3,3,4,334,10,Bronze
2075,14958.0,3,2,2,322,7,Sliver
2076,14959.0,2,2,3,223,7,Sliver
2077,14960.0,1,3,4,134,8,Sliver
2078,14961.0,1,1,1,111,3,Gold
2079,14962.0,3,4,3,343,10,Bronze
2080,14963.0,1,1,1,111,3,Gold
2081,14964.0,3,4,4,344,11,Bronze
2082,14965.0,2,2,3,223,7,Sliver
2083,14966.0,1,1,2,112,4,Gold
2084,14967.0,2,3,2,232,7,Sliver
2085,14968.0,2,2,3,223,7,Sliver
2086,14969.0,4,4,2,442,10,Bronze
2087,14970.0,2,2,1,221,5,Gold
2088,14971.0,2,1,2,212,5,Gold
2089,14972.0,3,4,4,344,11,Bronze
2090,14973.0,3,3,2,332,8,Sliver
2091,14974.0,2,4,4,244,10,Bronze
2092,14975.0,2,3,3,233,8,Sliver
2093,14976.0,2,2,3,223,7,Sliver
2094,14977.0,4,4,4,444,12,Bronze
2095,14978.0,2,1,1,211,4,Gold
2096,14979.0,4,3,3,433,10,Bronze
2097,14980.0,4,3,4,434,11,Bronze
2098,14981.0,3,3,3,333,9,Bronze
2099,14982.0,4,3,4,434,11,Bronze
2100,14983.0,4,3,4,434,11,Bronze
2101,14984.0,1,2,2,122,5,Gold
2102,14985.0,3,2,4,324,9,Bronze
2103,14986.0,3,2,3,323,8,Sliver
2104,14987.0,1,4,2,142,7,Sliver
2105,14988.0,3,1,2,312,6,Sliver
2106,14989.0,4,4,3,443,11,Bronze
2107,14990.0,4,3,4,434,11,Bronze
2108,14991.0,4,3,4,434,11,Bronze
2109,14992.0,4,3,4,434,11,Bronze
2110,14993.0,4,4,4,444,12,Bronze
2111,14994.0,4,1,2,412,7,Sliver
2112,14995.0,2,2,4,224,8,Sliver
2113,14996.0,4,3,3,433,10,Bronze
2114,14997.0,2,3,3,233,8,Sliver
2115,14998.0,3,2,3,323,8,Sliver
2116,14999.0,4,4,4,444,12,Bronze
2117,15000.0,2,2,3,223,7,Sliver
2118,15001.0,4,3,4,434,11,Bronze
2119,15002.0,3,1,1,311,5,Gold
2120,15003.0,4,1,2,412,7,Sliver
2121,15004.0,3,1,2,312,6,Sliver
2122,15005.0,1,1,1,111,3,Gold
2123,15006.0,2,1,3,213,6,Sliver
2124,15007.0,3,4,4,344,11,Bronze
2125,15008.0,4,4,3,443,11,Bronze
2126,15009.0,1,1,2,112,4,Gold
2127,15010.0,2,4,4,244,10,Bronze
2128,15011.0,4,4,3,443,11,Bronze
2129,15012.0,2,1,3,213,6,Sliver
2130,15013.0,4,1,2,412,7,Sliver
2131,15014.0,2,3,4,234,9,Bronze
2132,15015.0,4,1,1,411,6,Sliver
2133,15016.0,3,2,3,323,8,Sliver
2134,15017.0,2,4,4,244,10,Bronze
2135,15018.0,2,3,3,233,8,Sliver
2136,15019.0,3,2,4,324,9,Bronze
2137,15020.0,3,3,4,334,10,Bronze
2138,15021.0,1,1,1,111,3,Gold
2139,15022.0,1,1,2,112,4,Gold
2140,15023.0,1,1,1,111,3,Gold
2141,15024.0,1,1,1,111,3,Gold
2142,15025.0,2,1,2,212,5,Gold
2143,15026.0,2,1,2,212,5,Gold
2144,15027.0,2,2,1,221,5,Gold
2145,15028.0,1,2,2,122,5,Gold
2146,15029.0,4,4,3,443,11,Bronze
2147,15030.0,2,3,2,232,7,Sliver
2148,15031.0,1,1,1,111,3,Gold
2149,15032.0,3,2,1,321,6,Sliver
2150,15033.0,1,1,1,111,3,Gold
2151,15034.0,1,1,1,111,3,Gold
2152,15035.0,2,3,4,234,9,Bronze
2153,15036.0,2,2,3,223,7,Sliver
2154,15037.0,3,3,3,333,9,Bronze
2155,15038.0,2,1,2,212,5,Gold
2156,15039.0,1,1,1,111,3,Gold
2157,15040.0,4,4,4,444,12,Bronze
2158,15041.0,3,2,4,324,9,Bronze
2159,15042.0,3,4,4,344,11,Bronze
2160,15043.0,2,3,1,231,6,Sliver
2161,15044.0,1,1,1,111,3,Gold
2162,15045.0,3,4,3,343,10,Bronze
2163,15046.0,1,1,1,111,3,Gold
2164,15047.0,3,3,3,333,9,Bronze
2165,15048.0,2,2,3,223,7,Sliver
2166,15049.0,3,4,4,344,11,Bronze
2167,15050.0,1,1,1,111,3,Gold
2168,15051.0,1,1,1,111,3,Gold
2169,15052.0,3,3,4,334,10,Bronze
2170,15053.0,1,2,3,123,6,Sliver
2171,15054.0,1,2,4,124,7,Sliver
2172,15055.0,4,2,3,423,9,Bronze
2173,15056.0,4,4,4,444,12,Bronze
2174,15057.0,3,2,1,321,6,Sliver
2175,15058.0,1,1,1,111,3,Gold
2176,15059.0,2,1,1,211,4,Gold
2177,15060.0,1,2,4,124,7,Sliver
2178,15061.0,1,1,1,111,3,Gold
2179,15062.0,2,1,1,211,4,Gold
2180,15063.0,3,4,3,343,10,Bronze
2181,15064.0,4,2,2,422,8,Sliver
2182,15065.0,2,1,1,211,4,Gold
2183,15066.0,2,3,2,232,7,Sliver
2184,15067.0,2,1,1,211,4,Gold
2185,15068.0,2,1,2,212,5,Gold
2186,15069.0,3,2,2,322,7,Sliver
2187,15070.0,3,3,3,333,9,Bronze
2188,15071.0,2,2,2,222,6,Sliver
2189,15072.0,4,4,4,444,12,Bronze
2190,15073.0,1,1,1,111,3,Gold
2191,15074.0,3,2,2,322,7,Sliver
2192,15075.0,2,3,3,233,8,Sliver
2193,15076.0,3,2,2,322,7,Sliver
2194,15077.0,4,3,1,431,8,Sliver
2195,15078.0,1,1,1,111,3,Gold
2196,15079.0,3,1,1,311,5,Gold
2197,15080.0,4,3,3,433,10,Bronze
2198,15081.0,1,2,2,122,5,Gold
2199,15082.0,4,4,4,444,12,Bronze
2200,15083.0,3,4,4,344,11,Bronze
2201,15084.0,3,3,2,332,8,Sliver
2202,15085.0,4,4,3,443,11,Bronze
2203,15086.0,4,4,4,444,12,Bronze
2204,15087.0,3,4,4,344,11,Bronze
2205,15088.0,1,2,2,122,5,Gold
2206,15089.0,1,1,1,111,3,Gold
2207,15090.0,3,3,3,333,9,Bronze
2208,15091.0,2,2,2,222,6,Sliver
2209,15092.0,3,3,3,333,9,Bronze
2210,15093.0,1,1,1,111,3,Gold
2211,15094.0,4,4,4,444,12,Bronze
2212,15095.0,3,2,1,321,6,Sliver
2213,15096.0,2,4,4,244,10,Bronze
2214,15097.0,1,2,2,122,5,Gold
2215,15098.0,3,4,1,341,8,Sliver
2216,15099.0,2,3,3,233,8,Sliver
2217,15100.0,3,4,1,341,8,Sliver
2218,15101.0,1,2,2,122,5,Gold
2219,15102.0,4,3,3,433,10,Bronze
2220,15103.0,2,3,3,233,8,Sliver
2221,15104.0,3,2,2,322,7,Sliver
2222,15105.0,1,1,1,111,3,Gold
2223,15106.0,1,2,2,122,5,Gold
2224,15107.0,3,3,3,333,9,Bronze
2225,15109.0,3,3,2,332,8,Sliver
2226,15110.0,1,2,2,122,5,Gold
2227,15111.0,2,2,1,221,5,Gold
2228,15112.0,4,4,4,444,12,Bronze
2229,15113.0,1,2,1,121,4,Gold
2230,15114.0,2,1,1,211,4,Gold
2231,15115.0,1,3,3,133,7,Sliver
2232,15116.0,1,3,2,132,6,Sliver
2233,15117.0,1,2,1,121,4,Gold
2234,15118.0,3,4,4,344,11,Bronze
2235,15119.0,3,4,4,344,11,Bronze
2236,15120.0,3,3,3,333,9,Bronze
2237,15121.0,2,3,3,233,8,Sliver
2238,15122.0,3,1,1,311,5,Gold
2239,15123.0,1,1,1,111,3,Gold
2240,15124.0,1,3,3,133,7,Sliver
2241,15125.0,1,1,1,111,3,Gold
2242,15126.0,4,3,3,433,10,Bronze
2243,15127.0,2,3,3,233,8,Sliver
2244,15128.0,2,2,2,222,6,Sliver
2245,15129.0,2,1,1,211,4,Gold
2246,15130.0,3,3,4,334,10,Bronze
2247,15131.0,4,4,4,444,12,Bronze
2248,15132.0,1,3,2,132,6,Sliver
2249,15133.0,3,3,2,332,8,Sliver
2250,15134.0,1,2,2,122,5,Gold
2251,15135.0,3,4,4,344,11,Bronze
2252,15136.0,1,2,2,122,5,Gold
2253,15137.0,4,3,3,433,10,Bronze
2254,15138.0,4,3,3,433,10,Bronze
2255,15139.0,3,4,4,344,11,Bronze
2256,15140.0,2,2,1,221,5,Gold
2257,15141.0,4,2,2,422,8,Sliver
2258,15142.0,2,1,1,211,4,Gold
2259,15143.0,3,3,3,333,9,Bronze
2260,15144.0,1,1,1,111,3,Gold
2261,15145.0,1,2,2,122,5,Gold
2262,15146.0,3,2,2,322,7,Sliver
2263,15147.0,3,3,3,333,9,Bronze
2264,15148.0,1,4,4,144,9,Bronze
2265,15149.0,3,2,2,322,7,Sliver
2266,15150.0,1,1,1,111,3,Gold
2267,15151.0,4,2,2,422,8,Sliver
2268,15152.0,1,1,1,111,3,Gold
2269,15153.0,2,3,4,234,9,Bronze
2270,15154.0,2,1,2,212,5,Gold
2271,15155.0,4,3,3,433,10,Bronze
2272,15156.0,1,2,2,122,5,Gold
2273,15157.0,1,1,1,111,3,Gold
2274,15158.0,2,4,3,243,9,Bronze
2275,15159.0,1,1,1,111,3,Gold
2276,15160.0,3,3,3,333,9,Bronze
2277,15161.0,4,3,4,434,11,Bronze
2278,15162.0,4,4,4,444,12,Bronze
2279,15163.0,1,3,4,134,8,Sliver
2280,15164.0,2,1,2,212,5,Gold
2281,15165.0,3,3,3,333,9,Bronze
2282,15166.0,4,4,4,444,12,Bronze
2283,15167.0,3,1,2,312,6,Sliver
2284,15168.0,1,4,4,144,9,Bronze
2285,15169.0,4,2,3,423,9,Bronze
2286,15170.0,4,4,4,444,12,Bronze
2287,15171.0,3,4,2,342,9,Bronze
2288,15172.0,1,2,2,122,5,Gold
2289,15173.0,3,2,2,322,7,Sliver
2290,15174.0,3,3,3,333,9,Bronze
2291,15175.0,2,3,4,234,9,Bronze
2292,15176.0,4,3,2,432,9,Bronze
2293,15177.0,4,3,2,432,9,Bronze
2294,15178.0,3,4,4,344,11,Bronze
2295,15179.0,1,1,1,111,3,Gold
2296,15180.0,3,3,3,333,9,Bronze
2297,15181.0,2,4,2,242,8,Sliver
2298,15182.0,3,2,1,321,6,Sliver
2299,15183.0,4,3,3,433,10,Bronze
2300,15184.0,2,2,3,223,7,Sliver
2301,15185.0,2,3,4,234,9,Bronze
2302,15186.0,1,3,2,132,6,Sliver
2303,15187.0,1,2,1,121,4,Gold
2304,15188.0,4,3,4,434,11,Bronze
2305,15189.0,1,1,1,111,3,Gold
2306,15190.0,4,3,2,432,9,Bronze
2307,15191.0,4,3,3,433,10,Bronze
2308,15192.0,3,2,2,322,7,Sliver
2309,15193.0,2,4,3,243,9,Bronze
2310,15194.0,1,1,1,111,3,Gold
2311,15195.0,1,4,1,141,6,Sliver
2312,15196.0,4,3,4,434,11,Bronze
2313,15197.0,1,2,2,122,5,Gold
2314,15198.0,2,3,3,233,8,Sliver
2315,15199.0,2,3,1,231,6,Sliver
2316,15200.0,4,3,3,433,10,Bronze
2317,15201.0,2,2,2,222,6,Sliver
2318,15202.0,4,4,1,441,9,Bronze
2319,15203.0,1,1,1,111,3,Gold
2320,15204.0,3,4,4,344,11,Bronze
2321,15205.0,2,3,3,233,8,Sliver
2322,15206.0,1,4,3,143,8,Sliver
2323,15207.0,4,3,3,433,10,Bronze
2324,15208.0,1,3,2,132,6,Sliver
2325,15209.0,4,4,4,444,12,Bronze
2326,15210.0,3,2,2,322,7,Sliver
2327,15211.0,2,3,2,232,7,Sliver
2328,15212.0,3,4,4,344,11,Bronze
2329,15213.0,3,3,4,334,10,Bronze
2330,15214.0,1,2,2,122,5,Gold
2331,15215.0,2,2,1,221,5,Gold
2332,15216.0,2,3,3,233,8,Sliver
2333,15217.0,4,3,3,433,10,Bronze
2334,15218.0,1,1,1,111,3,Gold
2335,15219.0,3,3,3,333,9,Bronze
2336,15220.0,2,2,2,222,6,Sliver
2337,15221.0,3,3,2,332,8,Sliver
2338,15222.0,3,1,1,311,5,Gold
2339,15223.0,3,3,2,332,8,Sliver
2340,15224.0,3,3,2,332,8,Sliver
2341,15225.0,3,3,3,333,9,Bronze
2342,15226.0,3,4,4,344,11,Bronze
2343,15227.0,2,2,1,221,5,Gold
2344,15228.0,2,1,1,211,4,Gold
2345,15229.0,4,4,4,444,12,Bronze
2346,15230.0,3,3,3,333,9,Bronze
2347,15231.0,4,4,4,444,12,Bronze
2348,15232.0,3,3,3,333,9,Bronze
2349,15233.0,4,4,4,444,12,Bronze
2350,15234.0,3,4,4,344,11,Bronze
2351,15235.0,3,1,1,311,5,Gold
2352,15236.0,3,4,4,344,11,Bronze
2353,15237.0,1,2,2,122,5,Gold
2354,15238.0,2,3,2,232,7,Sliver
2355,15239.0,1,3,3,133,7,Sliver
2356,15240.0,2,1,1,211,4,Gold
2357,15241.0,2,1,1,211,4,Gold
2358,15242.0,4,4,4,444,12,Bronze
2359,15243.0,2,2,2,222,6,Sliver
2360,15244.0,2,3,2,232,7,Sliver
2361,15245.0,3,1,1,311,5,Gold
2362,15246.0,3,3,3,333,9,Bronze
2363,15247.0,3,4,2,342,9,Bronze
2364,15248.0,4,2,2,422,8,Sliver
2365,15249.0,2,1,1,211,4,Gold
2366,15250.0,4,4,4,444,12,Bronze
2367,15251.0,1,1,1,111,3,Gold
2368,15252.0,2,2,2,222,6,Sliver
2369,15253.0,1,2,2,122,5,Gold
2370,15254.0,3,2,2,322,7,Sliver
2371,15255.0,2,1,1,211,4,Gold
2372,15256.0,3,4,4,344,11,Bronze
2373,15257.0,3,4,3,343,10,Bronze
2374,15258.0,3,3,3,333,9,Bronze
2375,15259.0,4,2,2,422,8,Sliver
2376,15260.0,3,1,1,311,5,Gold
2377,15261.0,3,2,2,322,7,Sliver
2378,15262.0,3,3,3,333,9,Bronze
2379,15263.0,3,4,4,344,11,Bronze
2380,15264.0,2,2,2,222,6,Sliver
2381,15265.0,3,1,1,311,5,Gold
2382,15266.0,3,3,2,332,8,Sliver
2383,15267.0,1,4,2,142,7,Sliver
2384,15268.0,4,3,2,432,9,Bronze
2385,15269.0,1,3,2,132,6,Sliver
2386,15270.0,1,1,1,111,3,Gold
2387,15271.0,1,1,1,111,3,Gold
2388,15272.0,2,1,2,212,5,Gold
2389,15273.0,4,4,4,444,12,Bronze
2390,15274.0,1,3,3,133,7,Sliver
2391,15275.0,2,3,3,233,8,Sliver
2392,15276.0,2,1,3,213,6,Sliver
2393,15277.0,2,3,3,233,8,Sliver
2394,15278.0,4,3,3,433,10,Bronze
2395,15279.0,3,2,2,322,7,Sliver
2396,15280.0,3,2,3,323,8,Sliver
2397,15281.0,2,1,1,211,4,Gold
2398,15282.0,4,3,3,433,10,Bronze
2399,15283.0,4,4,4,444,12,Bronze
2400,15284.0,4,4,4,444,12,Bronze
2401,15285.0,4,4,4,444,12,Bronze
2402,15286.0,2,4,4,244,10,Bronze
2403,15287.0,1,3,2,132,6,Sliver
2404,15288.0,2,1,1,211,4,Gold
2405,15289.0,2,2,2,222,6,Sliver
2406,15290.0,1,1,1,111,3,Gold
2407,15291.0,1,1,1,111,3,Gold
2408,15292.0,3,3,4,334,10,Bronze
2409,15293.0,4,4,4,444,12,Bronze
2410,15294.0,4,4,4,444,12,Bronze
2411,15295.0,4,3,4,434,11,Bronze
2412,15296.0,2,1,1,211,4,Gold
2413,15297.0,1,3,3,133,7,Sliver
2414,15298.0,1,1,1,111,3,Gold
2415,15299.0,2,4,1,241,7,Sliver
2416,15300.0,2,3,3,233,8,Sliver
2417,15301.0,2,1,1,211,4,Gold
2418,15302.0,4,4,4,444,12,Bronze
2419,15303.0,3,2,2,322,7,Sliver
2420,15304.0,2,3,3,233,8,Sliver
2421,15305.0,4,4,4,444,12,Bronze
2422,15306.0,2,1,1,211,4,Gold
2423,15307.0,2,4,4,244,10,Bronze
2424,15308.0,3,4,4,344,11,Bronze
2425,15309.0,4,2,3,423,9,Bronze
2426,15310.0,4,3,2,432,9,Bronze
2427,15311.0,1,1,1,111,3,Gold
2428,15312.0,2,1,1,211,4,Gold
2429,15313.0,3,4,4,344,11,Bronze
2430,15314.0,3,3,3,333,9,Bronze
2431,15315.0,2,3,3,233,8,Sliver
2432,15316.0,3,4,4,344,11,Bronze
2433,15317.0,4,4,4,444,12,Bronze
2434,15318.0,1,3,4,134,8,Sliver
2435,15319.0,3,4,4,344,11,Bronze
2436,15320.0,2,3,4,234,9,Bronze
2437,15321.0,2,1,1,211,4,Gold
2438,15322.0,2,2,2,222,6,Sliver
2439,15323.0,4,3,3,433,10,Bronze
2440,15324.0,4,4,4,444,12,Bronze
2441,15325.0,3,1,2,312,6,Sliver
2442,15326.0,3,2,2,322,7,Sliver
2443,15327.0,2,4,4,244,10,Bronze
2444,15328.0,4,4,4,444,12,Bronze
2445,15329.0,2,1,1,211,4,Gold
2446,15330.0,2,4,3,243,9,Bronze
2447,15331.0,4,3,3,433,10,Bronze
2448,15333.0,3,4,2,342,9,Bronze
2449,15334.0,3,2,3,323,8,Sliver
2450,15335.0,2,3,4,234,9,Bronze
2451,15336.0,4,4,4,444,12,Bronze
2452,15337.0,4,3,3,433,10,Bronze
2453,15338.0,4,2,4,424,10,Bronze
2454,15339.0,2,1,2,212,5,Gold
2455,15340.0,4,4,4,444,12,Bronze
2456,15341.0,2,3,1,231,6,Sliver
2457,15342.0,3,3,3,333,9,Bronze
2458,15343.0,2,3,3,233,8,Sliver
2459,15344.0,1,3,3,133,7,Sliver
2460,15345.0,2,4,3,243,9,Bronze
2461,15346.0,3,3,3,333,9,Bronze
2462,15347.0,3,3,2,332,8,Sliver
2463,15348.0,2,4,4,244,10,Bronze
2464,15349.0,3,2,3,323,8,Sliver
2465,15350.0,3,3,3,333,9,Bronze
2466,15351.0,1,1,1,111,3,Gold
2467,15352.0,4,3,4,434,11,Bronze
2468,15353.0,3,1,1,311,5,Gold
2469,15354.0,4,4,4,444,12,Bronze
2470,15355.0,2,4,4,244,10,Bronze
2471,15356.0,2,1,1,211,4,Gold
2472,15358.0,1,1,1,111,3,Gold
2473,15359.0,4,4,4,444,12,Bronze
2474,15360.0,2,4,3,243,9,Bronze
2475,15361.0,3,4,3,343,10,Bronze
2476,15362.0,4,3,3,433,10,Bronze
2477,15363.0,3,3,3,333,9,Bronze
2478,15364.0,2,3,2,232,7,Sliver
2479,15365.0,1,1,1,111,3,Gold
2480,15366.0,2,1,1,211,4,Gold
2481,15367.0,2,1,1,211,4,Gold
2482,15368.0,1,4,3,143,8,Sliver
2483,15369.0,4,2,1,421,7,Sliver
2484,15370.0,2,1,1,211,4,Gold
2485,15371.0,4,4,4,444,12,Bronze
2486,15372.0,3,2,1,321,6,Sliver
2487,15373.0,1,1,1,111,3,Gold
2488,15374.0,3,4,4,344,11,Bronze
2489,15375.0,4,4,4,444,12,Bronze
2490,15376.0,2,2,2,222,6,Sliver
2491,15377.0,4,3,2,432,9,Bronze
2492,15378.0,4,4,4,444,12,Bronze
2493,15379.0,3,1,1,311,5,Gold
2494,15380.0,1,3,1,131,5,Gold
2495,15381.0,3,3,2,332,8,Sliver
2496,15382.0,1,1,1,111,3,Gold
2497,15384.0,3,2,2,322,7,Sliver
2498,15385.0,2,3,2,232,7,Sliver
2499,15386.0,3,3,3,333,9,Bronze
